Distance from start(meters),elevation(meters),accumulated ascent(meters),accumulated descent(meters)
7472.51,5.82,147.24,-172.47
7475.76,5.79,147.24,-172.51
7478.77,5.76,147.24,-172.54
7481.99,5.72,147.24,-172.57
7485.35,5.66,147.24,-172.61
7487.78,5.59,147.24,-172.67
7491.28,5.48,147.24,-172.74
7493.97,5.38,147.24,-172.85
7495.61,5.31,147.24,-172.95
7497.58,5.24,147.24,-173.02
7500.48,5.15,147.24,-173.09
7503.62,5.05,147.24,-173.18
7507.12,4.92,147.24,-173.28
7509.09,4.85,147.24,-173.41
7512.63,4.69,147.24,-173.48
7516.64,4.52,147.24,-173.64
7520.04,4.38,147.24,-173.81
7523.46,4.23,147.24,-173.95
7526.87,4.07,147.24,-174.1
7529.89,3.91,147.24,-174.26
7532.55,3.7800000000000002,147.24,-174.42
7534.83,3.66,147.24,-174.55
7537.38,3.52,147.24,-174.67
7540.5,3.35,147.24,-174.81
7544.13,3.14,147.24,-174.98
7547.16,2.9699999999999998,147.24,-175.19
7550.83,2.7800000000000002,147.24,-175.36
7554.33,2.62,147.24,-175.55
7557.95,2.52,147.24,-175.71
7561.25,2.42,147.24,-175.81
7564.5,2.31,147.24,-175.91
7567.94,2.22,147.24,-176.02
7570.97,2.16,147.24,-176.11
7574.51,2.19,147.24,-176.17
7577.81,2.2,147.27,-176.17
7581.04,2.22,147.28,-176.17
7584.06,2.24,147.3,-176.17
7586.92,2.25,147.32,-176.17
7590.25,2.2800000000000002,147.33,-176.17
7593.11,2.3,147.36,-176.17
7596.2,2.31,147.38,-176.17
7599.4,2.31,147.39,-176.17
7602.67,2.31,147.39,-176.17
7605.56,2.31,147.39,-176.17
7609.1,2.29,147.39,-176.17
7612.44,2.2800000000000002,147.39,-176.19
7616.12,2.26,147.39,-176.2
7619.14,2.26,147.39,-176.22
7622.93,2.24,147.39,-176.22
7625.58,2.23,147.39,-176.24
7629.04,2.21,147.39,-176.25
7632.39,2.18,147.39,-176.27
7635.91,2.15,147.39,-176.3
7639.35,2.11,147.39,-176.33
7642.75,2.06,147.39,-176.37
7646.14,2.02,147.39,-176.42
7649.63,1.96,147.39,-176.46
7652.74,1.9100000000000001,147.39,-176.52
7656.12,1.8599999999999999,147.39,-176.57
7659.43,1.81,147.39,-176.62
7662.75,1.81,147.39,-176.67
7666.08,1.81,147.39,-176.67
7669.46,1.8,147.39,-176.67
7672.95,1.78,147.39,-176.68
7676.47,1.77,147.39,-176.7
7680.09,1.77,147.39,-176.71
7681.83,1.77,147.39,-176.71
7685.53,1.75,147.39,-176.71
7689.43,1.6800000000000002,147.39,-176.73
7693.13,1.57,147.39,-176.8
7696.84,1.45,147.39,-176.91
7699.54,1.38,147.39,-177.03
7702.3,1.3,147.39,-177.1
7703.59,1.26,147.39,-177.18
7704.98,1.3,147.39,-177.22
7707.13,1.31,147.43,-177.22
7709.36,1.3599999999999999,147.44,-177.22
7711.32,1.45,147.49,-177.22
7713.55,1.53,147.58,-177.22
7716.57,1.53,147.66,-177.22
7719.41,1.52,147.66,-177.22
7722.41,1.49,147.66,-177.23
7725.27,1.47,147.66,-177.26
7728.37,1.44,147.66,-177.28
7731.19,1.42,147.66,-177.31
7734.66,1.4100000000000001,147.66,-177.33
7737.78,1.4,147.66,-177.34
7740.78,1.42,147.66,-177.35
7744.12,1.44,147.68,-177.35
7747.34,1.45,147.7,-177.35
7750.89,1.47,147.71,-177.35
7754.12,1.5,147.73,-177.35
7757.79,1.53,147.76,-177.35
7761.23,1.55,147.79,-177.35
7764.46,1.55,147.81,-177.35
7767.69,1.54,147.81,-177.35
7770.83,1.52,147.81,-177.36
7773.95,1.5,147.81,-177.38
7777.08,1.5899999999999999,147.81,-177.4
7780.31,1.7000000000000002,147.9,-177.4
7783.53,1.82,148.01,-177.4
7786.77,1.9,148.13,-177.4
7789.56,1.98,148.21,-177.4
7792.71,2.04,148.29,-177.4
7795.95,2.12,148.35,-177.4
7799.3,2.2,148.43,-177.4
7802.75,2.3,148.51,-177.4
7805.53,2.38,148.61,-177.4
7809.2,2.5,148.69,-177.4
7812.2,2.59,148.81,-177.4
7815.66,2.67,148.9,-177.4
7819.11,2.79,148.98,-177.4
7822.44,2.91,149.1,-177.4
7826.0,3.03,149.22,-177.4
7829.48,3.08,149.34,-177.4
7832.95,3.14,149.39,-177.4
7836.06,3.26,149.45,-177.4
7839.39,3.36,149.57,-177.4
7842.68,3.38,149.67,-177.4
7844.52,3.33,149.69,-177.4
7846.69,3.35,149.69,-177.45
7849.03,3.45,149.71,-177.45
7851.63,3.5700000000000003,149.81,-177.45
7854.88,3.73,149.93,-177.45
7858.82,3.93,150.09,-177.45
7863.33,4.17,150.29,-177.45
7867.98,4.42,150.53,-177.45
7872.56,4.68,150.78,-177.45
7876.67,4.92,151.04,-177.45
7880.27,4.97,151.28,-177.45
7883.57,4.97,151.33,-177.45
7886.63,4.95,151.33,-177.45
7893.18,4.89,151.33,-177.47
7897.7,4.82,151.33,-177.53
7901.26,4.76,151.33,-177.6
7904.35,4.72,151.33,-177.66
7907.02,4.63,151.33,-177.7
7910.57,4.51,151.33,-177.79
7913.05,4.4,151.33,-177.91
7915.24,4.31,151.33,-178.02
7917.52,4.24,151.33,-178.11
7919.41,4.17,151.33,-178.18
7921.55,4.09,151.33,-178.25
7923.24,4.07,151.33,-178.33
7925.52,4.03,151.33,-178.35
7928.29,3.9699999999999998,151.33,-178.39
7931.24,3.92,151.33,-178.45
7934.47,3.8200000000000003,151.33,-178.5
7937.86,3.69,151.33,-178.6
7941.26,3.55,151.33,-178.73
7944.83,3.42,151.33,-178.87
7948.37,3.2800000000000002,151.33,-179.0
7951.72,3.16,151.33,-179.14
7954.69,3.05,151.33,-179.26
7957.58,2.9699999999999998,151.33,-179.37
7959.48,2.94,151.33,-179.45
7963.57,2.86,151.33,-179.48
7967.1,2.8,151.33,-179.56
7970.86,2.7199999999999998,151.33,-179.62
7974.48,2.67,151.33,-179.7
7977.96,2.62,151.33,-179.75
7980.88,2.5700000000000003,151.33,-179.8
7983.91,2.51,151.33,-179.85
7987.0,2.47,151.33,-179.91
7989.82,2.5300000000000002,151.33,-179.95
7993.08,2.6,151.39,-179.95
7995.91,2.65,151.46,-179.95
7999.16,2.71,151.51,-179.95
8002.47,2.77,151.57,-179.95
8004.94,2.8,151.63,-179.95
8007.87,2.85,151.66,-179.95
8010.89,2.89,151.71,-179.95
8014.06,2.92,151.75,-179.95
8017.18,2.96,151.78,-179.95
8020.25,2.99,151.82,-179.95
8022.9,3.01,151.85,-179.95
8026.1,3.03,151.87,-179.95
8028.88,3.05,151.89,-179.95
8031.7,3.07,151.91,-179.95
8034.78,3.09,151.93,-179.95
8038.07,3.11,151.95,-179.95
8041.66,3.13,151.97,-179.95
8044.91,3.15,151.99,-179.95
8048.69,3.18,152.01,-179.95
8051.63,3.19,152.04,-179.95
8055.36,3.19,152.05,-179.95
8058.57,3.18,152.05,-179.95
8061.97,3.17,152.05,-179.96
8065.26,3.16,152.05,-179.97
8068.17,3.14,152.05,-179.98
8071.24,3.12,152.05,-180.0
8074.26,3.09,152.05,-180.02
8077.18,3.05,152.05,-180.05
8079.9,3.03,152.05,-180.09
8082.85,3.01,152.05,-180.11
8085.84,3.02,152.05,-180.13
8088.84,3.04,152.06,-180.13
8091.72,3.05,152.08,-180.13
8094.35,3.0,152.09,-180.13
8097.52,2.94,152.09,-180.18
8099.77,2.93,152.09,-180.24
8101.96,2.9699999999999998,152.09,-180.25
8103.92,3.0,152.13,-180.25
8105.81,3.06,152.16,-180.25
8108.03,3.13,152.22,-180.25
8110.44,3.17,152.29,-180.25
8113.31,3.17,152.33,-180.25
8116.44,3.15,152.33,-180.25
8120.05,3.15,152.33,-180.27
8122.38,3.14,152.33,-180.27
8124.98,3.14,152.33,-180.28
8127.59,3.12,152.33,-180.28
8130.98,3.1,152.33,-180.3
8133.58,3.09,152.33,-180.32
8137.02,3.07,152.33,-180.33
8139.38,3.07,152.33,-180.35
8142.27,3.07,152.33,-180.35
8145.19,3.09,152.33,-180.35
8147.16,3.1,152.35,-180.35
8150.36,3.09,152.36,-180.35
8152.82,3.08,152.36,-180.36
8155.98,3.05,152.36,-180.37
8158.41,3.02,152.36,-180.4
8161.67,2.99,152.36,-180.43
8164.98,2.94,152.36,-180.46
8168.24,2.9,152.36,-180.51
8171.45,2.87,152.36,-180.55
8174.65,2.84,152.36,-180.58
8178.04,2.81,152.36,-180.61
8181.29,2.77,152.36,-180.64
8184.81,2.75,152.36,-180.68
8188.2,2.7199999999999998,152.36,-180.7
8191.23,2.7,152.36,-180.73
8194.91,2.68,152.36,-180.75
8197.66,2.67,152.36,-180.77
8200.77,2.64,152.36,-180.78
8204.07,2.59,152.36,-180.81
8207.69,2.51,152.36,-180.86
8211.0,2.44,152.36,-180.94
8214.34,2.4,152.36,-181.01
8217.31,2.36,152.36,-181.05
8220.2,2.36,152.36,-181.09
8223.05,2.37,152.36,-181.09
8225.98,2.37,152.37,-181.09
8229.13,2.37,152.37,-181.09
8231.92,2.38,152.37,-181.09
8235.13,2.39,152.38,-181.09
8237.74,2.41,152.39,-181.09
8241.51,2.44,152.41,-181.09
8245.41,2.49,152.44,-181.09
8249.41,2.54,152.49,-181.09
8253.33,2.5700000000000003,152.54,-181.09
8257.28,2.59,152.57,-181.09
8261.04,2.59,152.59,-181.09
8265.62,2.58,152.59,-181.09
8270.12,2.58,152.59,-181.1
8274.3,2.6,152.59,-181.1
8277.96,2.67,152.61,-181.1
8281.2,2.77,152.68,-181.1
8284.42,2.87,152.78,-181.1
8288.89,3.0,152.88,-181.1
8291.81,3.08,153.01,-181.1
8295.49,3.17,153.09,-181.1
8298.18,3.24,153.18,-181.1
8301.6,3.32,153.25,-181.1
8304.48,3.38,153.33,-181.1
8307.96,3.44,153.39,-181.1
8311.17,3.59,153.45,-181.1
8314.57,3.76,153.6,-181.1
8317.83,3.92,153.77,-181.1
8320.71,4.07,153.93,-181.1
8323.79,4.25,154.08,-181.1
8326.68,4.44,154.26,-181.1
8329.61,4.64,154.45,-181.1
8332.73,4.86,154.65,-181.1
8336.17,5.1,154.87,-181.1
8339.54,5.33,155.11,-181.1
8343.14,5.58,155.34,-181.1
8346.71,5.84,155.59,-181.1
8350.35,6.11,155.85,-181.1
8353.99,6.39,156.12,-181.1
8357.9,6.67,156.4,-181.1
8361.71,6.93,156.68,-181.1
8365.62,7.18,156.94,-181.1
8369.4,7.38,157.19,-181.1
8372.98,7.37,157.39,-181.1
8376.46,7.45,157.39,-181.11
8380.14,7.5600000000000005,157.47,-181.11
8383.67,7.69,157.58,-181.11
8387.2,7.8100000000000005,157.71,-181.11
8394.57,8.1,157.83,-181.11
8397.74,8.23,158.12,-181.11
8400.92,8.31,158.25,-181.11
8404.08,8.33,158.33,-181.11
8407.33,8.32,158.35,-181.11
8410.59,8.29,158.35,-181.12
8413.89,8.26,158.35,-181.15
8417.18,8.25,158.35,-181.18
8420.5,8.21,158.35,-181.19
8423.93,8.18,158.35,-181.23
8427.93,8.15,158.35,-181.26
8430.81,8.14,158.35,-181.29
8434.81,8.12,158.35,-181.3
8438.31,8.11,158.35,-181.32
8441.22,8.09,158.35,-181.33
8444.72,8.06,158.35,-181.35
8447.81,8.03,158.35,-181.38
8451.44,8.0,158.35,-181.41
8454.0,7.97,158.35,-181.44
8457.39,7.91,158.35,-181.47
8460.22,7.88,158.35,-181.53
8463.71,7.83,158.35,-181.56
8467.23,7.79,158.35,-181.61
8470.44,7.74,158.35,-181.65
8473.78,7.66,158.35,-181.7
8477.1,7.58,158.35,-181.78
8481.53,7.48,158.35,-181.86
8485.25,7.41,158.35,-181.96
8488.77,7.39,158.35,-182.03
8491.96,7.41,158.35,-182.05
8495.32,7.42,158.37,-182.05
8499.16,7.44,158.38,-182.05
8502.72,7.47,158.4,-182.05
8506.08,7.49,158.43,-182.05
8509.17,7.52,158.45,-182.05
8513.16,7.52,158.48,-182.05
8516.64,7.42,158.48,-182.05
8520.45,7.28,158.48,-182.15
8523.47,7.15,158.48,-182.29
8526.36,6.99,158.48,-182.42
8530.4,6.79,158.48,-182.58
8533.56,6.65,158.48,-182.78
8536.72,6.54,158.48,-182.92
8539.14,6.45,158.48,-183.03
8542.96,6.33,158.48,-183.12
8545.75,6.25,158.48,-183.24
8549.19,6.13,158.48,-183.32
8552.95,6.0,158.48,-183.44
8556.29,5.9,158.48,-183.57
8560.17,5.75,158.48,-183.67
8563.85,5.62,158.48,-183.82
8567.28,5.5600000000000005,158.48,-183.95
8570.37,5.58,158.48,-184.01
8573.1,5.65,158.5,-184.01
8575.47,5.73,158.57,-184.01
8578.22,5.76,158.65,-184.01
8581.0,5.78,158.68,-184.01
8584.43,5.76,158.7,-184.01
8587.87,5.75,158.7,-184.03
8591.53,5.73,158.7,-184.04
8595.24,5.74,158.7,-184.06
8598.49,5.76,158.71,-184.06
8602.12,5.85,158.73,-184.06
8605.58,5.99,158.82,-184.06
8608.5,6.15,158.96,-184.06
8610.61,6.28,159.12,-184.06
8614.17,6.52,159.25,-184.06
8615.3,6.63,159.49,-184.06
8616.72,6.58,159.6,-184.06
8618.9,6.77,159.6,-184.11
8621.68,7.01,159.79,-184.11
8623.45,7.17,160.03,-184.11
8625.35,7.33,160.19,-184.11
8627.71,7.53,160.35,-184.11
8629.88,7.71,160.55,-184.11
8634.31,8.05,160.73,-184.11
8637.93,8.31,161.07,-184.11
8641.53,8.57,161.33,-184.11
8644.78,8.8,161.59,-184.11
8647.98,9.02,161.82,-184.11
8650.98,9.29,162.04,-184.11
8653.33,9.51,162.31,-184.11
8656.18,9.76,162.53,-184.11
8659.43,9.89,162.78,-184.11
8662.99,9.93,162.91,-184.11
8665.93,9.93,162.95,-184.11
8668.39,10.06,162.95,-184.11
8671.87,10.34,163.08,-184.11
8673.99,10.53,163.36,-184.11
8676.35,10.73,163.55,-184.11
8678.94,10.94,163.75,-184.11
8681.72,11.16,163.96,-184.11
8684.64,11.39,164.18,-184.11
8687.39,11.6,164.41,-184.11
8690.11,11.8,164.62,-184.11
8692.77,12.0,164.82,-184.11
8695.2,12.18,165.02,-184.11
8697.39,12.35,165.2,-184.11
8699.62,12.53,165.37,-184.11
8701.64,12.69,165.55,-184.11
8703.44,12.85,165.71,-184.11
8707.5,13.23,165.87,-184.11
8710.81,13.55,166.25,-184.11
8714.39,13.91,166.57,-184.11
8717.77,14.24,166.93,-184.11
8720.24,14.47,167.26,-184.11
8722.01,14.63,167.49,-184.11
8724.35,14.8,167.65,-184.11
8727.5,14.73,167.82,-184.11
8730.55,14.66,167.82,-184.18
8733.35,14.66,167.82,-184.25
8736.04,14.78,167.82,-184.25
8738.9,14.99,167.94,-184.25
8741.72,15.24,168.15,-184.25
8744.82,15.47,168.4,-184.25
8748.5,15.64,168.63,-184.25
8752.95,15.75,168.8,-184.25
8755.44,15.76,168.91,-184.25
8758.0,15.77,168.92,-184.25
8760.37,15.77,168.93,-184.25
8762.82,15.76,168.93,-184.25
8764.98,15.72,168.93,-184.26
8766.89,15.69,168.93,-184.3
8769.19,15.63,168.93,-184.33
8771.1,15.6,168.93,-184.39
8773.32,15.56,168.93,-184.42
8775.34,15.55,168.93,-184.46
8779.71,15.58,168.93,-184.47
8783.33,15.67,168.96,-184.47
8786.71,15.67,169.05,-184.47
8788.98,15.61,169.05,-184.47
8791.53,15.54,169.05,-184.53
8793.75,15.48,169.05,-184.6
8797.53,15.39,169.05,-184.66
8800.21,15.33,169.05,-184.75
8803.26,15.26,169.05,-184.81
8805.96,15.2,169.05,-184.88
8808.34,15.15,169.05,-184.94
8810.47,15.11,169.05,-184.99
8812.36,15.06,169.05,-185.03
8814.58,15.01,169.05,-185.08
8818.51,14.93,169.05,-185.13
8822.41,14.87,169.05,-185.21
8825.31,14.85,169.05,-185.27
8828.34,14.83,169.05,-185.29
8831.53,14.8,169.05,-185.31
8834.8,14.77,169.05,-185.34
8838.28,14.73,169.05,-185.37
8841.12,14.71,169.05,-185.41
8844.09,14.72,169.05,-185.43
8847.07,14.76,169.06,-185.43
8850.03,14.78,169.1,-185.43
8853.66,14.85,169.12,-185.43
8857.74,14.91,169.19,-185.43
8861.1,14.93,169.25,-185.43
8863.72,14.94,169.27,-185.43
8866.29,14.96,169.28,-185.43
8868.33,14.97,169.3,-185.43
8870.86,15.0,169.31,-185.43
8874.12,15.03,169.34,-185.43
8878.49,15.09,169.37,-185.43
8883.27,15.14,169.43,-185.43
8887.71,15.23,169.48,-185.43
8893.08,15.37,169.57,-185.43
8899.42,15.54,169.71,-185.43
8906.17,15.68,169.88,-185.43
8910.77,15.71,170.02,-185.43
8912.99,15.69,170.05,-185.43
8915.14,15.6,170.05,-185.45
8918.04,15.51,170.05,-185.54
8921.27,15.4,170.05,-185.63
8925.09,15.28,170.05,-185.74
8928.66,15.18,170.05,-185.86
8931.46,15.09,170.05,-185.96
8934.04,15.02,170.05,-186.05
8936.63,14.94,170.05,-186.12
8939.25,14.86,170.05,-186.2
8941.44,14.79,170.05,-186.28
8942.71,14.75,170.05,-186.35
8945.43,14.66,170.05,-186.39
8947.33,14.6,170.05,-186.48
8951.64,14.46,170.05,-186.54
8956.72,14.33,170.05,-186.68
8958.83,14.29,170.05,-186.81
8960.27,14.3,170.05,-186.85
8962.75,14.34,170.06,-186.85
8964.47,14.35,170.1,-186.85
8966.6,14.37,170.11,-186.85
8969.76,14.4,170.13,-186.85
8973.14,14.42,170.16,-186.85
8976.91,14.44,170.18,-186.85
8981.92,14.45,170.2,-186.85
8987.38,14.46,170.21,-186.85
8993.37,14.45,170.22,-186.85
8998.47,14.59,170.22,-186.86
9002.68,14.73,170.36,-186.86
9008.14,14.89,170.5,-186.86
9011.88,14.99,170.66,-186.86
9017.32,15.12,170.76,-186.86
9025.95,15.29,170.89,-186.86
9029.72,15.35,171.06,-186.86
9032.95,15.38,171.12,-186.86
9035.98,15.38,171.15,-186.86
9038.67,15.38,171.15,-186.86
9041.21,15.37,171.15,-186.86
9043.07,15.36,171.15,-186.87
9044.91,15.35,171.15,-186.88
9046.83,15.34,171.15,-186.89
9049.37,15.32,171.15,-186.9
9051.79,15.3,171.15,-186.92
9054.13,15.27,171.15,-186.94
9056.91,15.25,171.15,-186.97
9059.4,15.23,171.15,-186.99
9062.64,15.2,171.15,-187.01
9065.35,15.18,171.15,-187.04
9068.29,15.15,171.15,-187.06
9071.1,15.13,171.15,-187.09
9073.67,15.1,171.15,-187.11
9075.62,15.07,171.15,-187.14
9079.08,14.98,171.15,-187.17
9083.93,14.87,171.15,-187.26
9087.1,14.8,171.15,-187.37
9089.91,14.72,171.15,-187.44
9092.7,14.64,171.15,-187.52
9095.41,14.53,171.15,-187.6
9098.98,14.4,171.15,-187.71
9102.34,14.29,171.15,-187.84
9106.34,14.18,171.15,-187.95
9110.29,14.07,171.15,-188.06
9115.13,13.96,171.15,-188.17
9119.08,13.88,171.15,-188.28
9123.86,13.8,171.15,-188.36
9127.85,13.74,171.15,-188.44
9131.56,13.69,171.15,-188.5
9139.95,13.61,171.15,-188.55
9144.02,13.58,171.15,-188.63
9153.62,13.55,171.15,-188.66
9163.63,13.55,171.15,-188.69
9173.77,13.71,171.15,-188.69
9184.96,14.16,171.31,-188.69
9195.02,14.61,171.76,-188.69
9200.2,14.85,172.21,-188.69
9205.48,15.11,172.45,-188.69
9210.08,15.34,172.71,-188.69
9213.91,15.55,172.94,-188.69
9216.88,15.7,173.15,-188.69
9219.87,15.86,173.3,-188.69
9222.87,16.02,173.46,-188.69
9224.99,16.12,173.62,-188.69
9227.04,16.19,173.72,-188.69
9229.37,16.27,173.79,-188.69
9234.99,16.53,173.87,-188.69
9239.77,16.76,174.13,-188.69
9242.06,16.83,174.36,-188.69
9244.09,16.91,174.43,-188.69
9246.59,17.02,174.51,-188.69
9247.83,17.01,174.62,-188.69
9250.55,16.87,174.62,-188.7
9251.57,16.82,174.62,-188.84
9253.61,16.93,174.62,-188.89
9254.73,16.95,174.73,-188.89
9259.8,16.81,174.75,-188.89
9262.33,16.88,174.75,-189.03
9264.87,17.0,174.82,-189.03
9266.49,17.08,174.94,-189.03
9268.74,17.13,175.02,-189.03
9272.36,17.08,175.07,-189.03
9274.31,17.06,175.07,-189.08
9276.77,17.03,175.07,-189.1
9278.92,17.01,175.07,-189.13
9281.4,16.99,175.07,-189.15
9283.36,16.98,175.07,-189.17
9287.66,16.99,175.07,-189.18
9291.31,17.0,175.08,-189.18
9294.48,17.03,175.09,-189.18
9297.38,17.09,175.12,-189.18
9299.52,17.11,175.18,-189.18
9305.32,17.07,175.2,-189.18
9308.35,17.06,175.2,-189.22
9311.66,17.07,175.2,-189.23
9315.11,17.09,175.21,-189.23
9318.07,17.12,175.23,-189.23
9321.11,17.15,175.26,-189.23
9322.88,17.16,175.29,-189.23
9325.64,17.16,175.3,-189.23
9327.41,17.12,175.3,-189.23
9329.8,17.09,175.3,-189.27
9334.24,17.16,175.3,-189.3
9339.85,17.21,175.37,-189.3
9344.04,17.23,175.42,-189.3
9348.03,17.24,175.44,-189.3
9352.61,17.27,175.45,-189.3
9356.93,17.3,175.48,-189.3
9362.65,17.35,175.51,-189.3
9366.85,17.39,175.56,-189.3
9371.73,17.45,175.6,-189.3
9379.17,17.57,175.66,-189.3
9385.53,17.71,175.78,-189.3
9391.23,17.83,175.92,-189.3
9396.48,17.93,176.04,-189.3
9402.13,18.05,176.14,-189.3
9408.32,18.22,176.26,-189.3
9415.01,18.45,176.43,-189.3
9422.48,18.71,176.66,-189.3
9430.17,18.99,176.92,-189.3
9438.37,18.78,177.2,-189.3
9448.99,18.5,177.2,-189.51
9459.69,18.17,177.2,-189.79
9470.14,17.85,177.2,-190.12
9479.28,17.62,177.2,-190.44
9484.98,17.51,177.2,-190.67
9488.48,17.45,177.2,-190.78
9492.65,17.4,177.2,-190.84
9497.83,17.35,177.2,-190.89
9503.43,17.33,177.2,-190.94
9509.99,17.33,177.2,-190.96
9515.58,17.34,177.2,-190.96
9521.93,17.31,177.21,-190.96
9528.79,17.27,177.21,-190.99
9535.04,17.22,177.21,-191.03
9541.0,17.15,177.21,-191.08
9547.39,17.05,177.21,-191.15
9554.19,16.92,177.21,-191.25
9561.46,16.74,177.21,-191.38
9570.38,16.49,177.21,-191.56
9578.12,16.25,177.21,-191.81
9586.79,15.96,177.21,-192.05
9594.15,15.72,177.21,-192.34
9596.94,15.63,177.21,-192.58
9599.27,15.54,177.21,-192.67
9601.53,15.46,177.21,-192.76
9605.05,15.33,177.21,-192.84
9607.48,15.24,177.21,-192.97
9610.42,15.14,177.21,-193.06
9613.2,15.05,177.21,-193.16
9615.83,14.97,177.21,-193.25
9618.26,14.9,177.21,-193.33
9619.7,14.86,177.21,-193.4
9622.45,14.8,177.21,-193.44
9624.59,14.76,177.21,-193.5
9627.15,14.72,177.21,-193.54
9630.21,14.67,177.21,-193.58
9634.48,14.9,177.21,-193.63
9636.51,14.99,177.44,-193.63
9639.08,15.07,177.53,-193.63
9641.49,15.11,177.61,-193.63
9644.11,15.1,177.65,-193.63
9646.82,15.09,177.65,-193.64
9649.61,15.05,177.65,-193.65
9652.14,15.02,177.65,-193.69
9654.26,14.99,177.65,-193.72
9656.31,14.95,177.65,-193.75
9658.35,14.91,177.65,-193.79
9660.12,14.89,177.65,-193.83
9663.56,14.98,177.65,-193.85
9667.02,15.22,177.74,-193.85
9670.97,15.53,177.98,-193.85
9675.63,15.91,178.29,-193.85
9680.41,16.29,178.67,-193.85
9684.51,16.55,179.05,-193.85
9688.19,16.76,179.31,-193.85
9691.71,17.09,179.52,-193.85
9695.3,17.45,179.85,-193.85
9698.67,17.78,180.21,-193.85
9701.11,18.01,180.54,-193.85
9702.73,18.11,180.77,-193.85
9706.07,18.21,180.87,-193.85
9708.96,18.5,180.97,-193.85
9711.99,18.81,181.26,-193.85
9715.86,19.19,181.57,-193.85
9719.93,19.56,181.95,-193.85
9723.78,19.88,182.32,-193.85
9727.36,20.17,182.64,-193.85
9730.4,20.4,182.93,-193.85
9733.22,20.58,183.16,-193.85
9735.99,20.75,183.34,-193.85
9739.06,20.95,183.51,-193.85
9742.43,21.18,183.71,-193.85
9745.58,21.36,183.94,-193.85
9748.55,21.47,184.12,-193.85
9751.01,21.52,184.23,-193.85
9753.5,21.53,184.28,-193.85
9755.12,21.54,184.29,-193.85
9756.76,21.63,184.3,-193.85
9758.68,21.76,184.39,-193.85
9760.79,21.87,184.52,-193.85
9764.76,22.07,184.63,-193.85
9767.53,22.22,184.83,-193.85
9770.5,22.39,184.98,-193.85
9774.88,22.61,185.15,-193.85
9779.13,22.95,185.37,-193.85
9783.07,23.49,185.71,-193.85
9786.43,23.92,186.25,-193.85
9788.96,24.19,186.68,-193.85
9792.39,24.56,186.95,-193.85
9796.59,25.04,187.32,-193.85
9800.1,25.53,187.8,-193.85
9803.81,26.03,188.29,-193.85
